Date, Time, Open, High, Low, Last, Volume, OpenInterest
2018/11/19, 00:00:00, 25843, 26114, 25694, 26026, 238239, 129386
2018/11/20, 00:00:00, 26016, 26053, 25436, 25530, 278766, 129574
2018/11/21, 00:00:00, 25511, 25712, 25150, 25639, 208517, 127906
2018/11/22, 00:00:00, 25652, 25940, 25546, 25667, 187420, 125979
2018/11/23, 00:00:00, 25663, 25772, 25491, 25631, 260678, 102806
2018/11/26, 00:00:00, 25612, 26163, 25508, 26138, 270863, 67352
2018/11/27, 00:00:00, 26140, 26248, 25874, 25992, 196863, 35587
2018/11/28, 00:00:00, 26074, 26458, 25933, 26348, 36889, 19465
2018/11/29, 00:00:00, 26348, 26683, 26132, 26197, 241879, 122014
2018/11/30, 00:00:00, 26171, 26460, 26051, 26261, 230268, 123860
2018/12/3, 00:00:00, 26255, 27056, 26165, 27014, 229925, 123177
2018/12/4, 00:00:00, 27008, 27059, 26771, 27001, 198791, 122575
2018/12/5, 00:00:00, 26996, 27026, 26454, 26495, 234129, 124933
2018/12/6, 00:00:00, 26520, 26635, 25736, 25890, 206332, 122829
2018/12/7, 00:00:00, 25860, 26038, 25544, 25805, 206137, 123753
2018/12/10, 00:00:00, 25826, 26099, 25281, 25443, 207086, 121898
2018/12/11, 00:00:00, 25470, 25592, 25133, 25445, 206945, 122191
2018/12/12, 00:00:00, 25444, 26005, 25440, 25968, 210354, 122168
2018/12/13, 00:00:00, 25975, 26356, 25975, 26259, 178713, 120225
2018/12/14, 00:00:00, 26245, 26245, 25750, 25770, 174641, 117597
2018/12/17, 00:00:00, 25758, 25961, 25650, 25807, 235511, 117552
2018/12/18, 00:00:00, 25828, 25923, 25430, 25550, 170795, 114613
2018/12/19, 00:00:00, 25582, 25748, 25514, 25653, 245605, 109404
2018/12/20, 00:00:00, 25648, 25824, 25104, 25264, 265914, 82573
2018/12/21, 00:00:00, 25299, 25523, 25037, 25387, 158491, 72591
2018/12/24, 00:00:00, 25375, 25536, 25130, 25356, 152988, 44584
2018/12/27, 00:00:00, 25610, 25670, 25052, 25124, 44099, 29832
2018/12/28, 00:00:00, 25085, 25323, 24894, 25253, 95331, 113596
2018/12/31, 00:00:00, 25272, 25684, 25229, 25538, 192591, 119265
2019/1/2, 00:00:00, 25540, 25552, 24659, 24659, 214870, 116457
2019/1/3, 00:00:00, 24714, 25047, 24560, 24740, 241647, 118004
2019/1/4, 00:00:00, 24739, 25343, 24577, 25285, 201556, 112230
2019/1/7, 00:00:00, 25284, 25782, 25272, 25549, 197696, 112094
2019/1/8, 00:00:00, 25519, 25690, 25397, 25587, 229676, 116828
2019/1/9, 00:00:00, 25601, 26336, 25599, 26199, 232699, 115808
2019/1/10, 00:00:00, 26202, 26320, 25912, 26154, 200761, 113243
2019/1/11, 00:00:00, 26148, 26430, 26145, 26380, 180421, 109440
2019/1/14, 00:00:00, 26390, 26422, 25848, 25986, 222858, 112808
2019/1/15, 00:00:00, 25986, 26558, 25938, 26436, 198999, 112556
2019/1/16, 00:00:00, 26415, 26622, 26243, 26589, 236847, 110862
2019/1/17, 00:00:00, 26574, 26725, 26350, 26453, 187737, 112314
2019/1/18, 00:00:00, 26469, 26828, 26448, 26784, 191089, 110257
2019/1/21, 00:00:00, 26786, 27045, 26697, 26924, 197115, 108146
2019/1/22, 00:00:00, 26885, 26955, 26519, 26687, 201371, 108942
2019/1/23, 00:00:00, 26690, 26844, 26559, 26669, 195639, 104330
2019/1/24, 00:00:00, 26702, 26848, 26556, 26780, 242207, 98035
2019/1/25, 00:00:00, 26796, 27302, 26788, 27286, 234904, 69995
2019/1/28, 00:00:00, 27302, 27498, 27137, 27241, 186757, 36049
2019/1/29, 00:00:00, 27241, 27304, 27009, 27250, 31017, 19482
2019/1/30, 00:00:00, 27251, 27400, 27060, 27357, 177785, 113405
2019/1/31, 00:00:00, 27367, 27794, 27344, 27774, 168996, 114230
2019/2/1, 00:00:00, 27731, 27919, 27462, 27581, 64912, 115175
2019/2/4, 00:00:00, 27574, 27669, 27445, 27545, 110639, 119339
2019/2/8, 00:00:00, 27381, 27679, 27169, 27670, 146730, 117974
2019/2/11, 00:00:00, 27676, 27877, 27477, 27849, 149565, 119566
2019/2/12, 00:00:00, 27863, 27939, 27635, 27843, 180495, 121821
2019/2/13, 00:00:00, 27836, 28228, 27821, 28119, 181169, 124438
2019/2/14, 00:00:00, 28112, 28217, 27937, 28057, 198436, 126020
2019/2/15, 00:00:00, 28048, 28116, 27500, 27586, 161265, 124889
2019/2/18, 00:00:00, 27599, 28103, 27598, 28053, 171896, 122835
2019/2/19, 00:00:00, 28042, 28167, 27847, 27874, 194987, 124614
2019/2/20, 00:00:00, 27864, 28292, 27757, 28229, 229597, 123196
2019/2/21, 00:00:00, 28234, 28518, 28082, 28374, 243015, 106811
2019/2/22, 00:00:00, 28372, 28583, 28136, 28525, 291716, 80641
2019/2/25, 00:00:00, 28585, 28737, 28459, 28609, 226032, 37103
2019/2/26, 00:00:00, 28631, 28833, 28421, 28447, 33765, 16195
2019/2/27, 00:00:00, 28447, 28738, 28385, 28437, 217501, 115430
2019/2/28, 00:00:00, 28432, 28613, 28263, 28366, 194901, 117140
2019/3/1, 00:00:00, 28384, 28540, 28280, 28430, 230364, 122647
2019/3/4, 00:00:00, 28440, 28955, 28342, 28585, 244476, 121557
2019/3/5, 00:00:00, 28580, 28689, 28317, 28590, 204771, 122366
2019/3/6, 00:00:00, 28597, 28786, 28546, 28729, 224130, 123454
2019/3/7, 00:00:00, 28730, 28793, 28423, 28423, 245411, 126775
2019/3/8, 00:00:00, 28445, 28482, 27876, 27936, 216826, 127787
2019/3/11, 00:00:00, 27940, 28230, 27716, 28185, 201199, 126605
2019/3/12, 00:00:00, 28180, 28690, 28145, 28605, 218910, 125999
2019/3/13, 00:00:00, 28618, 28666, 28410, 28517, 215000, 126622
2019/3/14, 00:00:00, 28528, 28697, 28375, 28598, 226883, 129148
2019/3/15, 00:00:00, 28600, 28950, 28456, 28746, 220224, 130708
2019/3/18, 00:00:00, 28750, 29144, 28739, 29085, 208917, 129382
2019/3/19, 00:00:00, 29081, 29241, 29035, 29194, 219384, 129738
2019/3/20, 00:00:00, 29200, 29330, 28961, 29026, 234001, 129734
2019/3/21, 00:00:00, 29039, 29177, 28771, 28818, 248188, 124674
2019/3/22, 00:00:00, 28800, 28970, 28538, 28784, 260407, 105523
2019/3/25, 00:00:00, 28765, 28765, 28122, 28219, 264192, 78036
2019/3/26, 00:00:00, 28239, 28455, 28110, 28240, 209002, 42975
2019/3/27, 00:00:00, 28243, 28489, 28231, 28385, 38960, 29720
2019/3/28, 00:00:00, 28389, 28533, 28223, 28427, 198927, 117078
2019/3/29, 00:00:00, 28459, 28843, 28397, 28739, 182712, 120998
2019/4/1, 00:00:00, 28734, 29343, 28696, 29248, 173456, 121385
2019/4/2, 00:00:00, 29242, 29411, 29227, 29401, 205078, 122746
2019/4/3, 00:00:00, 29399, 29721, 29306, 29625, 204048, 125028
2019/4/4, 00:00:00, 29615, 29793, 29472, 29665, 197904, 126174
2019/4/8, 00:00:00, 29655, 29882, 29627, 29784, 184192, 127533
2019/4/9, 00:00:00, 29780, 29957, 29733, 29866, 196077, 128010
2019/4/10, 00:00:00, 29878, 29934, 29606, 29783, 225472, 126088
2019/4/11, 00:00:00, 29791, 29887, 29461, 29483, 196892, 123730
2019/4/12, 00:00:00, 29483, 29653, 29368, 29612, 247236, 121809
2019/4/15, 00:00:00, 29640, 29998, 29429, 29487, 224247, 122446
2019/4/16, 00:00:00, 29490, 29851, 29346, 29786, 210541, 120668
2019/4/17, 00:00:00, 29793, 29867, 29670, 29821, 209133, 120621
2019/4/18, 00:00:00, 29808, 29897, 29544, 29602, 236577, 115856
2019/4/23, 00:00:00, 29616, 29771, 29404, 29612, 301520, 100014
2019/4/24, 00:00:00, 29601, 29791, 29312, 29422, 283968, 64378
2019/4/25, 00:00:00, 29434, 29515, 29163, 29177, 229279, 30066
2019/4/26, 00:00:00, 29202, 29347, 29074, 29240, 42037, 15103
2019/4/29, 00:00:00, 29232, 29592, 29219, 29551, 207188, 119121
2019/4/30, 00:00:00, 29539, 29553, 29240, 29340, 146552, 121569
2019/5/2, 00:00:00, 29340, 29609, 29263, 29530, 173037, 120535
2019/5/3, 00:00:00, 29544, 29747, 29284, 29735, 260542, 118874
2019/5/6, 00:00:00, 29734, 29919, 28559, 28842, 250172, 117535
2019/5/7, 00:00:00, 28811, 29114, 28781, 28978, 249086, 116688
2019/5/8, 00:00:00, 28958, 28958, 28491, 28665, 320030, 120187
2019/5/9, 00:00:00, 28622, 28670, 27877, 27896, 346051, 117845
2019/5/10, 00:00:00, 27929, 28460, 27626, 28199, 255371, 115124
2019/5/14, 00:00:00, 28184, 28246, 27474, 27730, 235589, 111937
2019/5/15, 00:00:00, 27752, 28041, 27662, 27935, 241755, 114785
2019/5/16, 00:00:00, 27940, 28032, 27663, 27959, 243901, 113346
2019/5/17, 00:00:00, 27962, 28189, 27545, 27602, 230005, 116163
2019/5/20, 00:00:00, 27587, 27722, 27396, 27494, 228492, 117918
2019/5/21, 00:00:00, 27492, 27700, 27205, 27425, 201355, 117646
2019/5/22, 00:00:00, 27411, 27590, 27367, 27480, 232130, 117644
2019/5/23, 00:00:00, 27487, 27545, 26992, 27099, 203521, 110026
2019/5/24, 00:00:00, 27099, 27310, 26993, 27179, 232072, 96660
2019/5/27, 00:00:00, 27186, 27225, 26940, 27098, 227751, 64828
2019/5/28, 00:00:00, 27108, 27321, 27050, 27195, 203152, 33782
2019/5/29, 00:00:00, 27188, 27320, 27011, 27100, 36020, 22409
2019/5/30, 00:00:00, 27093, 27209, 26892, 26970, 204378, 110224
2019/5/31, 00:00:00, 26972, 27076, 26746, 26760, 209680, 111646
2019/6/3, 00:00:00, 26770, 26871, 26621, 26754, 218535, 110839
2019/6/4, 00:00:00, 26790, 26929, 26548, 26651, 216246, 112014
2019/6/5, 00:00:00, 26672, 27047, 26629, 26854, 180818, 111601
2019/6/6, 00:00:00, 26858, 26922, 26714, 26891, 196932, 115633
2019/6/10, 00:00:00, 26887, 27559, 26816, 27512, 186314, 113595
2019/6/11, 00:00:00, 27501, 27799, 27479, 27731, 196294, 111006
2019/6/12, 00:00:00, 27731, 27813, 27149, 27165, 251590, 112350
2019/6/13, 00:00:00, 27163, 27242, 26745, 27196, 180689, 111613
2019/6/14, 00:00:00, 27213, 27286, 26995, 27086, 196319, 112318
2019/6/17, 00:00:00, 27091, 27489, 26950, 27190, 207009, 114111
2019/6/18, 00:00:00, 27200, 27562, 27139, 27487, 237289, 115739
2019/6/19, 00:00:00, 27502, 28240, 27490, 28189, 209015, 116800
2019/6/20, 00:00:00, 28189, 28562, 28123, 28558, 220454, 115704
2019/6/21, 00:00:00, 28562, 28731, 28341, 28465, 212534, 97177
2019/6/24, 00:00:00, 28480, 28648, 28357, 28466, 254822, 77061
2019/6/25, 00:00:00, 28457, 28532, 28122, 28199, 194176, 36322
2019/6/26, 00:00:00, 28199, 28318, 28032, 28233, 38679, 24442
2019/6/27, 00:00:00, 28252, 28686, 28252, 28640, 154443, 107121
2019/6/28, 00:00:00, 28635, 28661, 28449, 28587, 180745, 111127
2019/7/2, 00:00:00, 28596, 29136, 28560, 29014, 167453, 109578
2019/7/3, 00:00:00, 29013, 29074, 28848, 29008, 168289, 109055
2019/7/4, 00:00:00, 29023, 29162, 28916, 28931, 151357, 107090
2019/7/5, 00:00:00, 28933, 29044, 28835, 28862, 202205, 104826
2019/7/8, 00:00:00, 28857, 28882, 28295, 28442, 191405, 102661
2019/7/9, 00:00:00, 28436, 28526, 28173, 28185, 163254, 101174
2019/7/10, 00:00:00, 28182, 28427, 28169, 28284, 180767, 102142
2019/7/11, 00:00:00, 28281, 28696, 28220, 28536, 176943, 101530
2019/7/12, 00:00:00, 28537, 28691, 28371, 28621, 203782, 102814
2019/7/15, 00:00:00, 28612, 28680, 28134, 28605, 163810, 103605
2019/7/16, 00:00:00, 28612, 28743, 28556, 28704, 160083, 104876
2019/7/17, 00:00:00, 28703, 28739, 28440, 28698, 174225, 103954
2019/7/18, 00:00:00, 28698, 28720, 28393, 28509, 159692, 107563
2019/7/19, 00:00:00, 28533, 28923, 28475, 28903, 216569, 106545
2019/7/22, 00:00:00, 28896, 28896, 28363, 28455, 144454, 104093
2019/7/23, 00:00:00, 28444, 28571, 28372, 28541, 170538, 103417
2019/7/24, 00:00:00, 28558, 28856, 28523, 28618, 174298, 94960
2019/7/25, 00:00:00, 28606, 28734, 28572, 28668, 228928, 61211
2019/7/26, 00:00:00, 28664, 28745, 28393, 28467, 200775, 22534
2019/7/29, 00:00:00, 28470, 28509, 28019, 28217, 27189, 11583
2019/7/30, 00:00:00, 28210, 28349, 28139, 28247, 171842, 106265
2019/7/31, 00:00:00, 28232, 28232, 27755, 27880, 168535, 105976
2019/8/1, 00:00:00, 27648, 27808, 27524, 27568, 215403, 106938
2019/8/2, 00:00:00, 27581, 27783, 26811, 26940, 265534, 113327
2019/8/5, 00:00:00, 26926, 27003, 26122, 26156, 321988, 115900
2019/8/6, 00:00:00, 26146, 26241, 25342, 26094, 234832, 114019
2019/8/7, 00:00:00, 26096, 26208, 25757, 26066, 216730, 114973
2019/8/8, 00:00:00, 26069, 26369, 25718, 26144, 175141, 114471
2019/8/9, 00:00:00, 26161, 26329, 25943, 26006, 181958, 113390
2019/8/12, 00:00:00, 26017, 26134, 25673, 25683, 219382, 118046
2019/8/13, 00:00:00, 25671, 25671, 25286, 25334, 243533, 117942
2019/8/14, 00:00:00, 25313, 26028, 25176, 25333, 260658, 113180
2019/8/15, 00:00:00, 25284, 25598, 24914, 25551, 250904, 114789
2019/8/16, 00:00:00, 25510, 25856, 25228, 25755, 189387, 110864
2019/8/19, 00:00:00, 25809, 26403, 25658, 26314, 185701, 108790
2019/8/20, 00:00:00, 26321, 26503, 26174, 26338, 167530, 106000
2019/8/21, 00:00:00, 26323, 26394, 26137, 26354, 190744, 106083
2019/8/22, 00:00:00, 26361, 26428, 26026, 26078, 169224, 102405
2019/8/23, 00:00:00, 26073, 26310, 25933, 26236, 315421, 97482
2019/8/26, 00:00:00, 26225, 26245, 25279, 25784, 236858, 62876
2019/8/27, 00:00:00, 25823, 26001, 25656, 25774, 169395, 33308
2019/8/28, 00:00:00, 25778, 25987, 25679, 25752, 37773, 25477
2019/8/29, 00:00:00, 25737, 25849, 25454, 25836, 221207, 114931
2019/8/30, 00:00:00, 25850, 26125, 25602, 25800, 165674, 111519
2019/9/2, 00:00:00, 25819, 25899, 25581, 25695, 175853, 112561
2019/9/3, 00:00:00, 25685, 25853, 25503, 25658, 298461, 115086
2019/9/4, 00:00:00, 25667, 26824, 25582, 26666, 60070, 112503
2019/9/5, 00:00:00, 26666, 26873, 26412, 26714, 161337, 111886
2019/9/6, 00:00:00, 26902, 26989, 26679, 26774, 153840, 111757
2019/9/9, 00:00:00, 26781, 26985, 26696, 26840, 146278, 114342
2019/9/10, 00:00:00, 26830, 27080, 26794, 26818, 213123, 114170
2019/9/11, 00:00:00, 26831, 27348, 26831, 27299, 165628, 117161
2019/9/12, 00:00:00, 27270, 27525, 27130, 27267, 129083, 114103
2019/9/13, 00:00:00, 27264, 27577, 27170, 27499, 140046, 114760
2019/9/16, 00:00:00, 27497, 27584, 27149, 27244, 150789, 113898
2019/9/17, 00:00:00, 27240, 27282, 26866, 26937, 127482, 112324
2019/9/18, 00:00:00, 26937, 27100, 26893, 26922, 183385, 117103
2019/9/19, 00:00:00, 26910, 27021, 26535, 26673, 141476, 117474
2019/9/20, 00:00:00, 26687, 26811, 26596, 26615, 178215, 117668
2019/9/23, 00:00:00, 26623, 26714, 26309, 26323, 206807, 98361
2019/9/24, 00:00:00, 26329, 26621, 26311, 26484, 252135, 62700
2019/9/25, 00:00:00, 26488, 26508, 26090, 26095, 149259, 37936
2019/9/26, 00:00:00, 26088, 26297, 26040, 26212, 27003, 24146
2019/9/27, 00:00:00, 26223, 26264, 25992, 26178, 169183, 109973
2019/9/30, 00:00:00, 26157, 26348, 25846, 26232, 140094, 111768
2019/10/2, 00:00:00, 26256, 26277, 25940, 26140, 170653, 112156
2019/10/3, 00:00:00, 26134, 26410, 25863, 26333, 205245, 111085
2019/10/4, 00:00:00, 26328, 26365, 25756, 25977, 208403, 113807
2019/10/8, 00:00:00, 25990, 26392, 25813, 26057, 174446, 114638
2019/10/9, 00:00:00, 26060, 26072, 25811, 25852, 184482, 112999
2019/10/10, 00:00:00, 25871, 26033, 25697, 25999, 188442, 116416
2019/10/11, 00:00:00, 25975, 26636, 25941, 26600, 187749, 114879
2019/10/14, 00:00:00, 26610, 26867, 26563, 26722, 146938, 112566
2019/10/15, 00:00:00, 26722, 26826, 26570, 26675, 203738, 113665
2019/10/16, 00:00:00, 26669, 26929, 26573, 26831, 159088, 115164
2019/10/17, 00:00:00, 26824, 27178, 26788, 27075, 174845, 115621
2019/10/18, 00:00:00, 27080, 27206, 26847, 26865, 138188, 114742
2019/10/21, 00:00:00, 26865, 27033, 26794, 26883, 144743, 114232
2019/10/22, 00:00:00, 26881, 27086, 26840, 26971, 166296, 112939
2019/10/23, 00:00:00, 26976, 27062, 26647, 26716, 166059, 114091
2019/10/24, 00:00:00, 26714, 27025, 26672, 26949, 182271, 93686
2019/10/25, 00:00:00, 26953, 27008, 26784, 26876, 217933, 64569
2019/10/28, 00:00:00, 26881, 27231, 26861, 27104, 157680, 30271
2019/10/29, 00:00:00, 27093, 27268, 26907, 26916, 25642, 14572
2019/10/30, 00:00:00, 26921, 27005, 26788, 26794, 154462, 114697
2019/10/31, 00:00:00, 26791, 27205, 26726, 27147, 159141, 117988
2019/11/1, 00:00:00, 27127, 27313, 26839, 27311, 149664, 119949
2019/11/4, 00:00:00, 27305, 27772, 27289, 27770, 169920, 119390
2019/11/5, 00:00:00, 27773, 27926, 27620, 27842, 149099, 119521
2019/11/6, 00:00:00, 27842, 27959, 27707, 27904, 191650, 118109
2019/11/7, 00:00:00, 27902, 28112, 27704, 27990, 158498, 116010
2019/11/8, 00:00:00, 27991, 28101, 27754, 27843, 209657, 117108
2019/11/11, 00:00:00, 27837, 27883, 26971, 27157, 190531, 114934
2019/11/12, 00:00:00, 27153, 27375, 26939, 27145, 194214, 114270
2019/11/13, 00:00:00, 27138, 27169, 26607, 26652, 218702, 112151
2019/11/14, 00:00:00, 26647, 26788, 26341, 26491, 161856, 111888
2019/11/15, 00:00:00, 26481, 26780, 26413, 26443, 173039, 112409
2019/11/18, 00:00:00, 26458, 26868, 26390, 26845, 196490, 113989
2019/11/19, 00:00:00, 26824, 27269, 26663, 27242, 153781, 111478
2019/11/20, 00:00:00, 27247, 27286, 26939, 26966, 196415, 109766
2019/11/21, 00:00:00, 26963, 27031, 26429, 26604, 153875, 103796
2019/11/22, 00:00:00, 26605, 26838, 26605, 26786, 206213, 88482
2019/11/25, 00:00:00, 26774, 27304, 26717, 27189, 208346, 55909
2019/11/26, 00:00:00, 27177, 27430, 27086, 27141, 129174, 22195
2019/11/27, 00:00:00, 27106, 27180, 27039, 27117, 22529, 11228
2019/11/28, 00:00:00, 27121, 27181, 26886, 26961, 169736, 114780
2019/11/29, 00:00:00, 26961, 27011, 26416, 26426, 127896, 114108
2019/12/2, 00:00:00, 26466, 26669, 26430, 26581, 174993, 112355
2019/12/3, 00:00:00, 26583, 26593, 26155, 26474, 171368, 114932
2019/12/4, 00:00:00, 26492, 26506, 26042, 26155, 141295, 113831
2019/12/5, 00:00:00, 26177, 26420, 26177, 26339, 140999, 113303
2019/12/6, 00:00:00, 26333, 26648, 26287, 26596, 137539, 115407
2019/12/9, 00:00:00, 26600, 26757, 26518, 26609, 110337, 116283
2019/12/10, 00:00:00, 26593, 26666, 26384, 26509, 145657, 116272
2019/12/11, 00:00:00, 26502, 26782, 26355, 26746, 137287, 120484
2019/12/12, 00:00:00, 26733, 27188, 26681, 27094, 183751, 127856
2019/12/13, 00:00:00, 27106, 27839, 27009, 27797, 185566, 123141
2019/12/16, 00:00:00, 27812, 27982, 27540, 27673, 174495, 123465
2019/12/17, 00:00:00, 27672, 28015, 27656, 27922, 156542, 124490
2019/12/18, 00:00:00, 27922, 28125, 27858, 28010, 135088, 122869
2019/12/19, 00:00:00, 28008, 28069, 27785, 27897, 161189, 118981
2019/12/20, 00:00:00, 27912, 28107, 27845, 28033, 186395, 97242
2019/12/23, 00:00:00, 28041, 28173, 27939, 27949, 102922, 76654
2019/12/24, 00:00:00, 27957, 28015, 27891, 27972, 123748, 41203
2019/12/27, 00:00:00, 28115, 28351, 28113, 28312, 24954, 31986
2019/12/30, 00:00:00, 28312, 28536, 28269, 28426, 88633, 106256
2019/12/31, 00:00:00, 28408, 28467, 28198, 28270, 134974, 108154
2020/1/2, 00:00:00, 28363, 28631, 28211, 28606, 178088, 107942
2020/1/3, 00:00:00, 28628, 28947, 28425, 28443, 175868, 105892
2020/1/6, 00:00:00, 28430, 28535, 28077, 28183, 148408, 104079
2020/1/7, 00:00:00, 28175, 28529, 28100, 28382, 187170, 103732
2020/1/8, 00:00:00, 28359, 28395, 27865, 28058, 148793, 104972
2020/1/9, 00:00:00, 28064, 28633, 28064, 28622, 136192, 105974
2020/1/10, 00:00:00, 28628, 28726, 28511, 28666, 153049, 107698
2020/1/13, 00:00:00, 28655, 29039, 28649, 28962, 153049, 0
2020/1/14, 00:00:00, 28962, 29222, 28821, 28818, 158923, 0
