Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2019/12/4, 10:00:00, 26361, 26370, 26318, 26363, 6595, 5936, 3234, 3361
2019/12/4, 14:00:00, 26363, 26417, 26356, 26396, 9167, 7987, 4586, 4581
2019/12/4, 18:00:00, 26398, 26401, 26381, 26400, 387, 357, 200, 187
2019/12/4, 22:00:00, 26373, 26450, 26298, 26399, 36790, 33628, 18269, 18521
2019/12/5, 02:00:00, 26398, 26410, 26250, 26293, 50507, 46068, 26036, 24471
2019/12/5, 06:00:00, 26293, 26398, 26288, 26370, 31182, 27287, 14780, 16402
2019/12/5, 10:00:00, 26369, 26407, 26348, 26373, 4417, 4053, 2059, 2358
2019/12/5, 14:00:00, 26375, 26392, 26317, 26372, 6753, 6170, 3427, 3326
2019/12/5, 18:00:00, 26372, 26392, 26367, 26387, 412, 390, 175, 237
2019/12/5, 22:00:00, 26423, 26591, 26423, 26550, 34032, 30500, 16812, 17220
2019/12/6, 02:00:00, 26551, 26661, 26494, 26512, 57784, 52129, 29268, 28516
2019/12/6, 06:00:00, 26513, 26678, 26504, 26640, 38131, 33076, 18363, 19768
2019/12/6, 10:00:00, 26640, 26697, 26623, 26696, 5133, 4592, 2463, 2670
2019/12/6, 14:00:00, 26695, 26728, 26667, 26699, 7977, 7086, 4125, 3852
2019/12/6, 18:00:00, 26702, 26721, 26697, 26699, 782, 681, 408, 374
2019/12/8, 22:00:00, 26621, 26711, 26548, 26586, 35050, 32177, 17541, 17509
2019/12/9, 02:00:00, 26587, 26787, 26569, 26623, 61443, 56240, 30411, 31032
2019/12/9, 06:00:00, 26622, 26688, 26602, 26623, 24721, 22454, 12628, 12093
2019/12/9, 10:00:00, 26622, 26639, 26609, 26621, 2203, 2021, 1106, 1097
2019/12/9, 14:00:00, 26619, 26657, 26571, 26581, 4238, 3864, 2154, 2084
2019/12/9, 18:00:00, 26581, 26590, 26570, 26583, 427, 393, 206, 221
2019/12/9, 22:00:00, 26523, 26611, 26414, 26556, 33988, 30976, 16151, 17837
2019/12/10, 02:00:00, 26556, 26696, 26554, 26631, 47083, 43600, 22853, 24230
2019/12/10, 06:00:00, 26631, 26647, 26385, 26458, 24619, 22087, 12860, 11759
2019/12/10, 10:00:00, 26458, 26623, 26428, 26595, 9652, 8731, 4373, 5279
2019/12/10, 14:00:00, 26596, 26615, 26536, 26595, 7219, 6389, 3596, 3623
2019/12/10, 18:00:00, 26595, 26622, 26595, 26610, 614, 560, 264, 350
2019/12/10, 22:00:00, 26538, 26606, 26484, 26560, 32330, 29156, 16160, 16170
2019/12/11, 02:00:00, 26559, 26771, 26531, 26755, 56984, 51506, 27043, 29941
2019/12/11, 06:00:00, 26756, 26812, 26711, 26749, 35979, 31735, 18144, 17835
2019/12/11, 10:00:00, 26753, 26793, 26739, 26786, 4024, 3692, 2091, 1933
2019/12/11, 14:00:00, 26783, 26802, 26748, 26769, 6719, 5955, 3452, 3267
2019/12/11, 18:00:00, 26767, 26799, 26765, 26786, 952, 773, 447, 505
2019/12/11, 22:00:00, 26903, 27173, 26891, 27165, 42704, 37220, 20388, 22316
2019/12/12, 02:00:00, 27164, 27218, 27102, 27165, 50069, 44659, 25512, 24557
2019/12/12, 06:00:00, 27165, 27201, 27114, 27136, 30814, 26537, 16080, 14734
2019/12/12, 10:00:00, 27140, 27145, 27039, 27055, 6909, 6188, 3718, 3191
2019/12/12, 14:00:00, 27055, 27671, 27046, 27302, 26636, 22732, 13398, 13238
2019/12/12, 18:00:00, 27300, 27340, 27279, 27307, 1290, 1173, 640, 650
2019/12/12, 22:00:00, 27601, 27699, 27551, 27595, 42079, 36228, 20214, 21865
2019/12/13, 02:00:00, 27594, 27752, 27563, 27747, 56974, 51672, 27925, 29049
2019/12/13, 06:00:00, 27746, 27909, 27705, 27904, 50768, 44527, 25112, 25656
2019/12/13, 10:00:00, 27905, 27968, 27735, 27882, 15873, 14526, 8116, 7757
2019/12/13, 14:00:00, 27882, 28012, 27570, 27669, 38821, 34590, 19774, 19047
2019/12/13, 18:00:00, 27667, 27678, 27629, 27634, 918, 846, 495, 423
2019/12/15, 22:00:00, 27723, 27841, 27632, 27791, 35096, 31485, 16958, 18138
2019/12/16, 02:00:00, 27791, 27871, 27670, 27733, 60628, 54955, 30983, 29645
2019/12/16, 06:00:00, 27733, 27769, 27641, 27719, 30202, 27223, 15229, 14973
2019/12/16, 10:00:00, 27720, 27786, 27695, 27785, 5250, 4745, 2475, 2775
2019/12/16, 14:00:00, 27785, 27848, 27765, 27829, 11053, 9786, 5372, 5681
2019/12/16, 18:00:00, 27829, 27850, 27816, 27849, 869, 794, 350, 519
2019/12/16, 22:00:00, 27736, 27894, 27727, 27828, 32851, 29397, 16314, 16537
2019/12/17, 02:00:00, 27829, 28045, 27686, 28021, 81676, 73920, 39749, 41927
2019/12/17, 06:00:00, 28022, 28031, 27909, 27950, 42401, 37632, 22045, 20356
2019/12/17, 10:00:00, 27950, 27968, 27888, 27938, 6973, 6454, 3550, 3423
2019/12/17, 14:00:00, 27938, 27988, 27907, 27976, 7641, 7017, 3956, 3685
2019/12/17, 18:00:00, 27978, 28011, 27970, 28011, 939, 876, 398, 541
2019/12/17, 22:00:00, 28026, 28096, 27950, 28048, 36397, 33301, 18165, 18232
2019/12/18, 02:00:00, 28048, 28155, 27909, 27979, 69044, 62274, 34253, 34791
2019/12/18, 06:00:00, 27979, 28079, 27928, 28066, 33778, 29619, 16561, 17217
2019/12/18, 10:00:00, 28067, 28088, 28019, 28030, 5073, 4612, 2597, 2476
2019/12/18, 14:00:00, 28030, 28062, 28000, 28039, 7158, 6543, 3682, 3476
2019/12/18, 18:00:00, 28036, 28062, 28028, 28062, 670, 631, 332, 338
2019/12/18, 22:00:00, 28032, 28099, 27934, 27958, 31684, 28699, 16495, 15189
2019/12/19, 02:00:00, 27958, 27979, 27815, 27908, 57829, 52198, 29402, 28427
2019/12/19, 06:00:00, 27909, 27987, 27900, 27927, 32316, 28492, 15283, 17033
2019/12/19, 10:00:00, 27927, 27947, 27875, 27901, 5270, 4749, 2629, 2641
2019/12/19, 14:00:00, 27898, 27983, 27894, 27961, 5381, 4869, 2587, 2794
2019/12/19, 18:00:00, 27963, 28002, 27955, 28002, 719, 604, 263, 456
2019/12/19, 22:00:00, 27921, 28137, 27878, 28119, 44796, 40331, 21757, 23039
2019/12/20, 02:00:00, 28120, 28133, 27986, 28048, 59420, 51375, 29998, 29422
2019/12/20, 06:00:00, 28049, 28081, 27942, 28054, 40263, 33563, 19627, 20636
2019/12/20, 10:00:00, 28055, 28115, 28055, 28074, 5688, 4990, 2784, 2904
2019/12/20, 14:00:00, 28076, 28108, 28052, 28075, 7384, 6447, 3744, 3640
2019/12/20, 18:00:00, 28076, 28078, 28051, 28072, 799, 684, 462, 337
2019/12/22, 22:00:00, 28173, 28203, 28035, 28072, 41854, 31784, 20881, 20973
2019/12/23, 02:00:00, 28071, 28113, 27969, 28009, 69991, 52127, 34290, 35701
2019/12/23, 06:00:00, 28008, 28026, 27976, 28011, 35914, 24738, 16881, 19033
2019/12/23, 10:00:00, 28009, 28030, 28000, 28011, 3715, 2771, 1806, 1909
2019/12/23, 14:00:00, 28011, 28019, 27959, 27979, 5405, 4003, 2584, 2821
2019/12/23, 18:00:00, 27979, 28006, 27976, 28005, 386, 379, 158, 228
2019/12/23, 22:00:00, 28030, 28045, 27921, 27963, 39014, 28633, 17626, 21388
2019/12/24, 02:00:00, 27963, 28017, 27931, 28003, 47829, 32967, 21308, 26521
2019/12/26, 22:00:00, 28145, 28302, 28106, 28262, 21751, 10073, 8347, 13404
2019/12/27, 02:00:00, 28262, 28341, 28246, 28274, 29152, 15556, 13133, 16019
2019/12/27, 06:00:00, 28275, 28353, 28247, 28336, 21636, 10539, 8522, 13114
2019/12/27, 10:00:00, 28335, 28371, 28325, 28344, 2454, 1663, 1123, 1331
2019/12/27, 14:00:00, 28343, 28360, 28300, 28337, 3318, 2722, 1707, 1611
2019/12/27, 18:00:00, 28339, 28341, 28320, 28322, 342, 298, 202, 140
2019/12/29, 22:00:00, 28348, 28415, 28269, 28400, 30891, 27302, 15071, 15820
2019/12/30, 02:00:00, 28399, 28536, 28371, 28464, 60014, 54168, 30079, 29935
2019/12/30, 06:00:00, 28464, 28491, 28373, 28397, 28784, 25689, 15170, 13614
2019/12/30, 10:00:00, 28397, 28458, 28379, 28453, 4282, 3762, 2026, 2256
2019/12/30, 14:00:00, 28452, 28467, 28323, 28335, 9437, 8505, 4882, 4555
2019/12/30, 18:00:00, 28336, 28340, 28272, 28309, 855, 782, 498, 357
2019/12/30, 22:00:00, 28320, 28408, 28280, 28295, 27769, 25117, 13808, 13961
2019/12/31, 02:00:00, 28296, 28325, 28198, 28270, 44657, 38748, 22800, 21857
2020/1/1, 22:00:00, 28363, 28515, 28211, 28498, 43965, 38934, 20821, 23144
2020/1/2, 02:00:00, 28499, 28618, 28458, 28568, 61637, 55795, 30558, 31079
2020/1/2, 06:00:00, 28569, 28668, 28561, 28662, 31413, 27934, 15436, 15977
2020/1/2, 10:00:00, 28661, 28688, 28627, 28678, 4361, 3957, 2208, 2153
2020/1/2, 14:00:00, 28681, 28794, 28655, 28790, 12275, 10963, 6122, 6153
2020/1/2, 18:00:00, 28788, 28822, 28773, 28822, 1261, 1118, 587, 674
2020/1/2, 22:00:00, 28882, 28947, 28682, 28692, 47217, 41792, 24603, 22614
2020/1/3, 02:00:00, 28692, 28759, 28464, 28515, 82847, 75541, 42441, 40406
2020/1/3, 06:00:00, 28515, 28541, 28370, 28381, 30430, 26805, 15563, 14867
2020/1/3, 10:00:00, 28381, 28472, 28279, 28437, 11028, 10020, 5269, 5759
2020/1/3, 14:00:00, 28435, 28535, 28372, 28477, 10619, 9416, 5278, 5341
2020/1/3, 18:00:00, 28476, 28478, 28376, 28415, 1255, 1083, 681, 574
2020/1/5, 22:00:00, 28292, 28435, 28232, 28246, 41348, 36897, 20189, 21159
2020/1/6, 02:00:00, 28244, 28377, 28236, 28287, 56722, 51780, 27740, 28982
2020/1/6, 06:00:00, 28287, 28293, 28077, 28189, 54654, 48120, 27448, 27206
2020/1/6, 10:00:00, 28190, 28265, 28176, 28213, 6737, 6138, 3178, 3559
2020/1/6, 14:00:00, 28212, 28307, 28169, 28277, 9816, 8836, 4772, 5044
2020/1/6, 18:00:00, 28275, 28314, 28274, 28312, 601, 545, 278, 323
2020/1/6, 22:00:00, 28418, 28515, 28306, 28475, 37981, 34424, 18607, 19374
2020/1/7, 02:00:00, 28474, 28529, 28369, 28415, 53506, 49363, 26412, 27094
2020/1/7, 06:00:00, 28416, 28446, 28282, 28377, 37594, 33952, 18872, 18722
2020/1/7, 10:00:00, 28378, 28395, 28287, 28293, 4975, 4477, 2502, 2473
2020/1/7, 14:00:00, 28292, 28350, 28240, 28283, 10809, 9800, 5378, 5431
2020/1/7, 18:00:00, 28286, 28316, 28286, 28314, 548, 502, 244, 304
2020/1/7, 22:00:00, 27900, 28084, 27865, 27997, 50712, 44243, 23962, 26750
2020/1/8, 02:00:00, 27998, 28253, 27974, 28019, 85145, 76067, 42089, 43056
2020/1/8, 06:00:00, 28021, 28150, 28009, 28110, 34280, 29903, 17288, 16992
2020/1/8, 10:00:00, 28109, 28222, 28103, 28188, 8399, 7760, 4151, 4248
2020/1/8, 14:00:00, 28187, 28452, 28136, 28431, 13825, 11806, 6459, 7366
2020/1/8, 18:00:00, 28429, 28451, 28408, 28430, 744, 662, 348, 396
2020/1/8, 22:00:00, 28410, 28505, 28367, 28495, 35495, 32012, 17519, 17976
2020/1/9, 02:00:00, 28492, 28528, 28410, 28501, 52255, 46731, 26703, 25552
2020/1/9, 06:00:00, 28502, 28633, 28489, 28566, 38408, 32729, 19053, 19355
2020/1/9, 10:00:00, 28568, 28595, 28517, 28559, 7879, 7133, 4079, 3800
2020/1/9, 14:00:00, 28558, 28610, 28511, 28561, 9449, 8207, 4865, 4584
2020/1/9, 18:00:00, 28561, 28589, 28532, 28584, 882, 841, 419, 463
2020/1/9, 22:00:00, 28666, 28726, 28553, 28602, 33636, 30159, 16938, 16698
2020/1/10, 02:00:00, 28602, 28686, 28539, 28665, 55431, 50773, 27605, 27826
2020/1/10, 06:00:00, 28665, 28707, 28640, 28692, 27099, 24372, 13156, 13943
2020/1/10, 10:00:00, 28693, 28747, 28680, 28697, 5937, 5313, 2905, 3032
2020/1/10, 14:00:00, 28696, 28758, 28653, 28716, 8899, 8048, 4494, 4405
2020/1/10, 18:00:00, 28715, 28778, 28713, 28768, 1048, 924, 480, 568
2020/1/12, 22:00:00, 28710, 28927, 28710, 28755, 38446, 34038, 19472, 18974
2020/1/13, 02:00:00, 28756, 29013, 28718, 28964, 65174, 57578, 31761, 33413
2020/1/13, 06:00:00, 28963, 29039, 28931, 28975, 33017, 28856, 16673, 16344
2020/1/13, 10:00:00, 28976, 28976, 28907, 28931, 4403, 4121, 2361, 2042
2020/1/13, 14:00:00, 28930, 29126, 28887, 29121, 10437, 9320, 5118, 5319
2020/1/13, 18:00:00, 29120, 29174, 29119, 29152, 1816, 1599, 912, 904
2020/1/13, 22:00:00, 29200, 29222, 29031, 29048, 36548, 31761, 18574, 17974
2020/1/14, 02:00:00, 29048, 29095, 28905, 28924, 70047, 62000, 36295, 33752
2020/1/14, 06:00:00, 28924, 28955, 28844, 28859, 32262, 28525, 16111, 16151
